Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
03/12/2018,Atalanta,Napoli,Napoli,1,2
07/12/2018,Juventus,Inter,Juventus,1,0
08/12/2018,Napoli,Frosinone,Napoli,4,0
08/12/2018,Cagliari,Roma,Draw,2,2
08/12/2018,Lazio,Sampdoria,Draw,2,2
09/12/2018,Sassuolo,Fiorentina,Draw,3,3
09/12/2018,Empoli,Bologna,Empoli,2,1
09/12/2018,Parma,Chievoverona,Draw,1,1
09/12/2018,Udinese,Atalanta,Atalanta,1,3
09/12/2018,Genoa,Spal,Draw,1,1
09/12/2018,Milan,Torino,Draw,0,0
15/12/2018,Inter,Udinese,Inter,1,0
15/12/2018,Torino,Juventus,Juventus,0,1
16/12/2018,Spal,Chievoverona,Draw,0,0
16/12/2018,Fiorentina,Empoli,Fiorentina,3,1
16/12/2018,Frosinone,Sassuolo,Sassuolo,0,2
16/12/2018,Sampdoria,Parma,Sampdoria,2,0
16/12/2018,Cagliari,Napoli,Napoli,0,1
16/12/2018,Roma,Genoa,Roma,3,2
17/12/2018,Atalanta,Lazio,Atalanta,1,0
18/12/2018,Bologna,Milan,Draw,0,0
22/12/2018,Lazio,Cagliari,Lazio,3,1
22/12/2018,Empoli,Sampdoria,Sampdoria,2,4
22/12/2018,Genoa,Atalanta,Genoa,3,1
22/12/2018,Milan,Fiorentina,Fiorentina,0,1
22/12/2018,Napoli,Spal,Napoli,1,0
22/12/2018,Parma,Bologna,Draw,0,0
22/12/2018,Sassuolo,Torino,Draw,1,1
22/12/2018,Udinese,Frosinone,Draw,1,1
22/12/2018,Chievoverona,Inter,Draw,1,1
22/12/2018,Juventus,Roma,Juventus,1,0
26/12/2018,Frosinone,Milan,Draw,0,0
26/12/2018,Atalanta,Juventus,Draw,2,2
26/12/2018,Bologna,Lazio,Lazio,0,2
26/12/2018,Cagliari,Genoa,Cagliari,1,0
26/12/2018,Fiorentina,Parma,Parma,0,1
26/12/2018,Sampdoria,Chievoverona,Sampdoria,2,0
26/12/2018,Spal,Udinese,Draw,0,0
26/12/2018,Roma,Sassuolo,Roma,3,1
26/12/2018,Torino,Empoli,Torino,3,0
26/12/2018,Inter,Napoli,Inter,1,0
29/12/2018,Juventus,Sampdoria,Juventus,2,1
29/12/2018,Chievoverona,Frosinone,Chievoverona,1,0
29/12/2018,Empoli,Inter,Inter,0,1
29/12/2018,Genoa,Fiorentina,Draw,0,0
29/12/2018,Lazio,Torino,Draw,1,1
29/12/2018,Parma,Roma,Roma,0,2
29/12/2018,Sassuolo,Atalanta,Atalanta,2,6
29/12/2018,Udinese,Cagliari,Udinese,2,0
29/12/2018,Napoli,Bologna,Napoli,3,2
29/12/2018,Milan,Spal,Milan,2,1
19/01/2019,Roma,Torino,Roma,3,2
19/01/2019,Udinese,Parma,Parma,1,2
19/01/2019,Inter,Sassuolo,Draw,0,0
20/01/2019,Frosinone,Atalanta,Atalanta,0,5
20/01/2019,Fiorentina,Sampdoria,Draw,3,3
20/01/2019,Spal,Bologna,Draw,1,1
20/01/2019,Cagliari,Empoli,Draw,2,2
20/01/2019,Napoli,Lazio,Napoli,2,1
21/01/2019,Genoa,Milan,Milan,0,2
21/01/2019,Juventus,Chievoverona,Juventus,3,0
26/01/2019,Sassuolo,Cagliari,Sassuolo,3,0
26/01/2019,Sampdoria,Udinese,Sampdoria,4,0
26/01/2019,Milan,Napoli,Draw,0,0
27/01/2019,Chievoverona,Fiorentina,Fiorentina,3,4
27/01/2019,Atalanta,Roma,Draw,3,3
27/01/2019,Bologna,Frosinone,Frosinone,0,4
27/01/2019,Parma,Spal,Spal,2,3
27/01/2019,Torino,Inter,Torino,1,0
27/01/2019,Lazio,Juventus,Juventus,1,2
28/01/2019,Empoli,Genoa,Genoa,1,3
02/02/2019,Empoli,Chievoverona,Draw,2,2
02/02/2019,Napoli,Sampdoria,Napoli,3,0
02/02/2019,Juventus,Parma,Draw,3,3
03/02/2019,Spal,Torino,Draw,0,0
03/02/2019,Genoa,Sassuolo,Draw,1,1
03/02/2019,Udinese,Fiorentina,Draw,1,1
03/02/2019,Inter,Bologna,Bologna,0,1
03/02/2019,Roma,Milan,Draw,1,1
04/02/2019,Frosinone,Lazio,Lazio,0,1
04/02/2019,Cagliari,Atalanta,Atalanta,0,1
07/02/2019,Lazio,Empoli,Lazio,1,0
08/02/2019,Chievoverona,Roma,Roma,0,3
09/02/2019,Fiorentina,Napoli,Draw,0,0
09/02/2019,Parma,Inter,Inter,0,1
10/02/2019,Bologna,Genoa,Draw,1,1
10/02/2019,Atalanta,Spal,Atalanta,2,1
10/02/2019,Sampdoria,Frosinone,Frosinone,0,1
10/02/2019,Torino,Udinese,Torino,1,0
10/02/2019,Sassuolo,Juventus,Juventus,0,3
10/02/2019,Milan,Cagliari,Milan,3,0
15/02/2019,Juventus,Frosinone,Juventus,3,0
16/02/2019,Cagliari,Parma,Cagliari,2,1
16/02/2019,Atalanta,Milan,Milan,1,3
17/02/2019,Spal,Fiorentina,Fiorentina,1,4
17/02/2019,Empoli,Sassuolo,Empoli,3,0
17/02/2019,Genoa,Lazio,Genoa,2,1
17/02/2019,Udinese,Chievoverona,Udinese,1,0
17/02/2019,Inter,Sampdoria,Inter,2,1
17/02/2019,Napoli,Torino,Draw,0,0
18/02/2019,Roma,Bologna,Roma,2,1
22/02/2019,Milan,Empoli,Milan,3,0
23/02/2019,Torino,Atalanta,Torino,2,0
23/02/2019,Frosinone,Roma,Roma,2,3
24/02/2019,Sampdoria,Cagliari,Sampdoria,1,0
24/02/2019,Bologna,Juventus,Juventus,0,1
24/02/2019,Chievoverona,Genoa,Draw,0,0
24/02/2019,Sassuolo,Spal,Draw,1,1
24/02/2019,Parma,Napoli,Napoli,0,4
24/02/2019,Fiorentina,Inter,Draw,3,3
01/03/2019,Cagliari,Inter,Cagliari,2,1
02/03/2019,Empoli,Parma,Draw,3,3
02/03/2019,Milan,Sassuolo,Milan,1,0
02/03/2019,Lazio,Roma,Lazio,3,0
03/03/2019,Torino,Chievoverona,Torino,3,0
03/03/2019,Genoa,Frosinone,Draw,0,0
03/03/2019,Spal,Sampdoria,Sampdoria,1,2
03/03/2019,Udinese,Bologna,Udinese,2,1
03/03/2019,Atalanta,Fiorentina,Atalanta,3,1
03/03/2019,Napoli,Juventus,Juventus,1,2
08/03/2019,Juventus,Udinese,Juventus,4,1
09/03/2019,Parma,Genoa,Parma,1,0
09/03/2019,Chievoverona,Milan,Milan,1,2
10/03/2019,Bologna,Cagliari,Bologna,2,0
10/03/2019,Frosinone,Torino,Torino,1,2
10/03/2019,Inter,Spal,Inter,2,0
10/03/2019,Sampdoria,Atalanta,Atalanta,1,2
10/03/2019,Sassuolo,Napoli,Draw,1,1
10/03/2019,Fiorentina,Lazio,Draw,1,1
11/03/2019,Roma,Empoli,Roma,2,1
15/03/2019,Cagliari,Fiorentina,Cagliari,2,1
16/03/2019,Sassuolo,Sampdoria,Sampdoria,3,5
16/03/2019,Spal,Roma,Spal,2,1
16/03/2019,Torino,Bologna,Bologna,2,3
17/03/2019,Genoa,Juventus,Genoa,2,0
17/03/2019,Atalanta,Chievoverona,Draw,1,1
17/03/2019,Empoli,Frosinone,Empoli,2,1
17/03/2019,Lazio,Parma,Lazio,4,1
17/03/2019,Napoli,Udinese,Napoli,4,2
17/03/2019,Milan,Inter,Inter,2,3
29/03/2019,Chievoverona,Cagliari,Cagliari,0,3
30/03/2019,Sampdoria,Milan,Sampdoria,1,0
30/03/2019,Udinese,Genoa,Udinese,2,0
30/03/2019,Juventus,Empoli,Juventus,1,0
31/03/2019,Parma,Atalanta,Atalanta,1,3
31/03/2019,Fiorentina,Torino,Draw,1,1
31/03/2019,Frosinone,Spal,Spal,0,1
31/03/2019,Roma,Napoli,Napoli,1,4
31/03/2019,Bologna,Sassuolo,Bologna,2,1
31/03/2019,Inter,Lazio,Lazio,0,1
02/04/2019,Milan,Udinese,Draw,1,1
02/04/2019,Cagliari,Juventus,Juventus,0,2
03/04/2019,Empoli,Napoli,Empoli,2,1
03/04/2019,Frosinone,Parma,Frosinone,3,2
03/04/2019,Genoa,Inter,Inter,0,4
03/04/2019,Roma,Fiorentina,Draw,2,2
03/04/2019,Spal,Lazio,Spal,1,0
03/04/2019,Torino,Sampdoria,Torino,2,1
04/04/2019,Sassuolo,Chievoverona,Sassuolo,4,0
04/04/2019,Atalanta,Bologna,Atalanta,4,1
06/04/2019,Parma,Torino,Draw,0,0
06/04/2019,Sampdoria,Roma,Roma,0,1
06/04/2019,Juventus,Milan,Juventus,2,1
07/04/2019,Fiorentina,Frosinone,Frosinone,0,1
07/04/2019,Cagliari,Spal,Cagliari,2,1
07/04/2019,Udinese,Empoli,Udinese,3,2
07/04/2019,Inter,Atalanta,Draw,0,0
07/04/2019,Lazio,Sassuolo,Draw,2,2
07/04/2019,Napoli,Genoa,Draw,1,1
08/04/2019,Bologna,Chievoverona,Bologna,3,0
13/04/2019,Spal,Juventus,Spal,2,1
13/04/2019,Roma,Udinese,Roma,1,0
13/04/2019,Milan,Lazio,Milan,1,0
14/04/2019,Torino,Cagliari,Draw,1,1
14/04/2019,Fiorentina,Bologna,Draw,0,0
14/04/2019,Sampdoria,Genoa,Sampdoria,2,0
14/04/2019,Sassuolo,Parma,Draw,0,0
14/04/2019,Chievoverona,Napoli,Napoli,1,3
14/04/2019,Frosinone,Inter,Inter,1,3
15/04/2019,Atalanta,Empoli,Draw,0,0
17/04/2019,Lazio,Udinese,Lazio,2,0
20/04/2019,Parma,Milan,Draw,1,1
20/04/2019,Bologna,Sampdoria,Bologna,3,0
20/04/2019,Cagliari,Frosinone,Cagliari,1,0
20/04/2019,Empoli,Spal,Spal,2,4
20/04/2019,Genoa,Torino,Torino,0,1
20/04/2019,Lazio,Chievoverona,Chievoverona,1,2
20/04/2019,Udinese,Sassuolo,Draw,1,1
20/04/2019,Juventus,Fiorentina,Juventus,2,1
20/04/2019,Inter,Roma,Draw,1,1
22/04/2019,Napoli,Atalanta,Atalanta,1,2
27/04/2019,Bologna,Empoli,Bologna,3,1
27/04/2019,Roma,Cagliari,Roma,3,0
27/04/2019,Inter,Juventus,Draw,1,1
28/04/2019,Frosinone,Napoli,Napoli,0,2
28/04/2019,Chievoverona,Parma,Draw,1,1
28/04/2019,Spal,Genoa,Draw,1,1
28/04/2019,Sampdoria,Lazio,Lazio,1,2
28/04/2019,Torino,Milan,Torino,2,0
29/04/2019,Atalanta,Udinese,Atalanta,2,0
29/04/2019,Fiorentina,Sassuolo,Sassuolo,0,1
03/05/2019,Juventus,Torino,Draw,1,1
04/05/2019,Chievoverona,Spal,Spal,0,4
04/05/2019,Udinese,Inter,Draw,0,0
05/05/2019,Empoli,Fiorentina,Empoli,1,0
05/05/2019,Lazio,Atalanta,Atalanta,1,3
05/05/2019,Parma,Sampdoria,Draw,3,3
05/05/2019,Sassuolo,Frosinone,Draw,2,2
05/05/2019,Genoa,Roma,Draw,1,1
05/05/2019,Napoli,Cagliari,Napoli,2,1
06/05/2019,Milan,Bologna,Milan,2,1
11/05/2019,Atalanta,Genoa,Atalanta,2,1
11/05/2019,Cagliari,Lazio,Lazio,1,2
11/05/2019,Fiorentina,Milan,Milan,0,1
12/05/2019,Torino,Sassuolo,Torino,3,2
12/05/2019,Frosinone,Udinese,Udinese,1,3
12/05/2019,Sampdoria,Empoli,Empoli,1,2
12/05/2019,Spal,Napoli,Napoli,1,2
12/05/2019,Roma,Juventus,Roma,2,0
13/05/2019,Bologna,Parma,Bologna,4,1
13/05/2019,Inter,Chievoverona,Inter,2,0
18/05/2019,Udinese,Spal,Udinese,3,2
18/05/2019,Genoa,Cagliari,Draw,1,1
18/05/2019,Sassuolo,Roma,Draw,0,0
19/05/2019,Chievoverona,Sampdoria,Draw,0,0
19/05/2019,Empoli,Torino,Empoli,4,1
19/05/2019,Parma,Fiorentina,Parma,1,0
19/05/2019,Milan,Frosinone,Milan,2,0
19/05/2019,Juventus,Atalanta,Draw,1,1
19/05/2019,Napoli,Inter,Napoli,4,1
20/05/2019,Lazio,Bologna,Draw,3,3
25/05/2019,Frosinone,Chievoverona,Draw,0,0
25/05/2019,Bologna,Napoli,Bologna,3,2
26/05/2019,Torino,Lazio,Torino,3,1
26/05/2019,Sampdoria,Juventus,Sampdoria,2,0
26/05/2019,Atalanta,Sassuolo,Atalanta,3,1
26/05/2019,Cagliari,Udinese,Udinese,1,2
26/05/2019,Fiorentina,Genoa,Draw,0,0
26/05/2019,Inter,Empoli,Inter,2,1
26/05/2019,Roma,Parma,Roma,2,1
26/05/2019,Spal,Milan,Milan,2,3
24/08/2019,Parma,Juventus,Juventus,0,1
24/08/2019,Fiorentina,Napoli,Napoli,3,4
25/08/2019,Udinese,Milan,Udinese,1,0
25/08/2019,Cagliari,Brescia,Brescia,0,1
25/08/2019,Hellas Verona,Bologna,Draw,1,1
25/08/2019,Roma,Genoa,Draw,3,3
25/08/2019,Sampdoria,Lazio,Lazio,0,3
25/08/2019,Spal,Atalanta,Atalanta,2,3
25/08/2019,Torino,Sassuolo,Torino,2,1
26/08/2019,Inter,Lecce,Inter,4,0
30/08/2019,Bologna,Spal,Bologna,1,0
31/08/2019,Milan,Brescia,Milan,1,0
31/08/2019,Juventus,Napoli,Juventus,4,3
01/09/2019,Lazio,Roma,Draw,1,1
01/09/2019,Atalanta,Torino,Torino,2,3
01/09/2019,Cagliari,Inter,Inter,1,2
01/09/2019,Genoa,Fiorentina,Genoa,2,1
01/09/2019,Lecce,Hellas Verona,Hellas Verona,0,1
01/09/2019,Sassuolo,Sampdoria,Sassuolo,4,1
01/09/2019,Udinese,Parma,Parma,1,3
14/09/2019,Fiorentina,Juventus,Draw,0,0
14/09/2019,Napoli,Sampdoria,Napoli,2,0
14/09/2019,Inter,Udinese,Inter,1,0
15/09/2019,Genoa,Atalanta,Atalanta,1,2
15/09/2019,Brescia,Bologna,Bologna,3,4
15/09/2019,Parma,Cagliari,Cagliari,1,3
15/09/2019,Spal,Lazio,Spal,2,1
15/09/2019,Roma,Sassuolo,Roma,4,2
15/09/2019,Hellas Verona,Milan,Milan,0,1
16/09/2019,Torino,Lecce,Lecce,1,2
20/09/2019,Cagliari,Genoa,Cagliari,3,1
21/09/2019,Udinese,Brescia,Brescia,0,1
21/09/2019,Juventus,Hellas Verona,Juventus,2,1
21/09/2019,Milan,Inter,Inter,0,2
22/09/2019,Sassuolo,Spal,Sassuolo,3,0
22/09/2019,Bologna,Roma,Roma,1,2
22/09/2019,Lecce,Napoli,Napoli,1,4
22/09/2019,Sampdoria,Torino,Sampdoria,1,0
22/09/2019,Atalanta,Fiorentina,Draw,2,2
22/09/2019,Lazio,Parma,Lazio,2,0
24/09/2019,Hellas Verona,Udinese,Draw,0,0
24/09/2019,Brescia,Juventus,Juventus,1,2
25/09/2019,Roma,Atalanta,Atalanta,0,2
25/09/2019,Fiorentina,Sampdoria,Fiorentina,2,1
25/09/2019,Genoa,Bologna,Draw,0,0
25/09/2019,Inter,Lazio,Inter,1,0
25/09/2019,Napoli,Cagliari,Cagliari,0,1
25/09/2019,Parma,Sassuolo,Parma,1,0
25/09/2019,Spal,Lecce,Lecce,1,3
25/09/2019,Torino,Milan,Torino,2,1
28/09/2019,Juventus,Spal,Juventus,2,0
28/09/2019,Sampdoria,Inter,Inter,1,3
28/09/2019,Sassuolo,Atalanta,Atalanta,1,4
29/09/2019,Napoli,Brescia,Napoli,2,1
29/09/2019,Lazio,Genoa,Lazio,4,0
29/09/2019,Lecce,Roma,Roma,0,1
29/09/2019,Udinese,Bologna,Udinese,1,0
29/09/2019,Cagliari,Hellas Verona,Draw,1,1
29/09/2019,Milan,Fiorentina,Fiorentina,1,3
30/09/2019,Parma,Torino,Parma,3,2
05/10/2019,Spal,Parma,Spal,1,0
05/10/2019,Hellas Verona,Sampdoria,Hellas Verona,2,0
05/10/2019,Genoa,Milan,Milan,1,2
06/10/2019,Fiorentina,Udinese,Fiorentina,1,0
06/10/2019,Atalanta,Lecce,Atalanta,3,1
06/10/2019,Bologna,Lazio,Draw,2,2
06/10/2019,Roma,Cagliari,Draw,1,1
06/10/2019,Torino,Napoli,Draw,0,0
06/10/2019,Inter,Juventus,Juventus,1,2
19/10/2019,Lazio,Atalanta,Draw,3,3
19/10/2019,Napoli,Hellas Verona,Napoli,2,0
19/10/2019,Juventus,Bologna,Juventus,2,1
20/10/2019,Sassuolo,Inter,Inter,3,4
20/10/2019,Cagliari,Spal,Cagliari,2,0
20/10/2019,Sampdoria,Roma,Draw,0,0
20/10/2019,Udinese,Torino,Udinese,1,0
20/10/2019,Parma,Genoa,Parma,5,1
20/10/2019,Milan,Lecce,Draw,2,2
21/10/2019,Brescia,Fiorentina,Draw,0,0
25/10/2019,Hellas Verona,Sassuolo,Sassuolo,0,1
26/10/2019,Lecce,Juventus,Draw,1,1
26/10/2019,Inter,Parma,Draw,2,2
26/10/2019,Genoa,Brescia,Genoa,3,1
27/10/2019,Bologna,Sampdoria,Bologna,2,1
27/10/2019,Atalanta,Udinese,Atalanta,7,1
27/10/2019,Spal,Napoli,Draw,1,1
27/10/2019,Torino,Cagliari,Draw,1,1
27/10/2019,Roma,Milan,Roma,2,1
27/10/2019,Fiorentina,Lazio,Lazio,1,2
29/10/2019,Parma,Hellas Verona,Hellas Verona,0,1
29/10/2019,Brescia,Inter,Inter,1,2
30/10/2019,Napoli,Atalanta,Draw,2,2
30/10/2019,Cagliari,Bologna,Cagliari,3,2
30/10/2019,Juventus,Genoa,Juventus,2,1
30/10/2019,Lazio,Torino,Lazio,4,0
30/10/2019,Sampdoria,Lecce,Draw,1,1
30/10/2019,Sassuolo,Fiorentina,Fiorentina,1,2
30/10/2019,Udinese,Roma,Roma,0,4
31/10/2019,Milan,Spal,Milan,1,0
02/11/2019,Roma,Napoli,Roma,2,1
02/11/2019,Bologna,Inter,Inter,1,2
02/11/2019,Torino,Juventus,Juventus,0,1
03/11/2019,Atalanta,Cagliari,Cagliari,0,2
03/11/2019,Genoa,Udinese,Udinese,1,3
03/11/2019,Hellas Verona,Brescia,Hellas Verona,2,1
03/11/2019,Lecce,Sassuolo,Draw,2,2
03/11/2019,Fiorentina,Parma,Draw,1,1
03/11/2019,Milan,Lazio,Lazio,1,2
04/11/2019,Spal,Sampdoria,Sampdoria,0,1
08/11/2019,Sassuolo,Bologna,Sassuolo,3,1
09/11/2019,Brescia,Torino,Torino,0,4
09/11/2019,Inter,Hellas Verona,Inter,2,1
09/11/2019,Napoli,Genoa,Draw,0,0
10/11/2019,Cagliari,Fiorentina,Cagliari,5,2
10/11/2019,Lazio,Lecce,Lazio,4,2
10/11/2019,Sampdoria,Atalanta,Draw,0,0
10/11/2019,Udinese,Spal,Draw,0,0
10/11/2019,Parma,Roma,Parma,2,0
10/11/2019,Juventus,Milan,Juventus,1,0
23/11/2019,Atalanta,Juventus,Juventus,1,3
23/11/2019,Milan,Napoli,Draw,1,1
23/11/2019,Torino,Inter,Inter,0,3
24/11/2019,Bologna,Parma,Draw,2,2
24/11/2019,Hellas Verona,Fiorentina,Hellas Verona,1,0
24/11/2019,Roma,Brescia,Roma,3,0
24/11/2019,Sassuolo,Lazio,Lazio,1,2
24/11/2019,Sampdoria,Udinese,Sampdoria,2,1
25/11/2019,Lecce,Cagliari,Draw,2,2
25/11/2019,Spal,Genoa,Draw,1,1
30/11/2019,Brescia,Atalanta,Atalanta,0,3
30/11/2019,Genoa,Torino,Torino,0,1
30/11/2019,Fiorentina,Lecce,Lecce,0,1
01/12/2019,Juventus,Sassuolo,Draw,2,2
01/12/2019,Inter,Spal,Inter,2,1
01/12/2019,Lazio,Udinese,Lazio,3,0
01/12/2019,Parma,Milan,Milan,0,1
01/12/2019,Napoli,Bologna,Bologna,1,2
01/12/2019,Hellas Verona,Roma,Roma,1,3
02/12/2019,Cagliari,Sampdoria,Cagliari,4,3
06/12/2019,Inter,Roma,Draw,0,0
07/12/2019,Atalanta,Hellas Verona,Atalanta,3,2
07/12/2019,Udinese,Napoli,Draw,1,1
07/12/2019,Lazio,Juventus,Lazio,3,1
08/12/2019,Lecce,Genoa,Draw,2,2
08/12/2019,Sassuolo,Cagliari,Draw,2,2
08/12/2019,Spal,Brescia,Brescia,0,1
08/12/2019,Torino,Fiorentina,Torino,2,1
08/12/2019,Sampdoria,Parma,Parma,0,1
08/12/2019,Bologna,Milan,Milan,2,3
14/12/2019,Brescia,Lecce,Brescia,3,0
14/12/2019,Napoli,Parma,Parma,1,2
14/12/2019,Genoa,Sampdoria,Sampdoria,0,1
15/12/2019,Hellas Verona,Torino,Draw,3,3
15/12/2019,Bologna,Atalanta,Bologna,2,1
15/12/2019,Juventus,Udinese,Juventus,3,1
15/12/2019,Milan,Sassuolo,Draw,0,0
15/12/2019,Roma,Spal,Roma,3,1
15/12/2019,Fiorentina,Inter,Draw,1,1
16/12/2019,Cagliari,Lazio,Lazio,1,2
18/12/2019,Brescia,Sassuolo,Sassuolo,0,2
18/12/2019,Sampdoria,Juventus,Juventus,1,2
20/12/2019,Fiorentina,Roma,Roma,1,4
21/12/2019,Udinese,Cagliari,Udinese,2,1
21/12/2019,Inter,Genoa,Inter,4,0
21/12/2019,Torino,Spal,Spal,1,2
22/12/2019,Atalanta,Milan,Atalanta,5,0
22/12/2019,Lecce,Bologna,Bologna,2,3
22/12/2019,Parma,Brescia,Draw,1,1
22/12/2019,Sassuolo,Napoli,Napoli,1,2
05/01/2020,Brescia,Lazio,Lazio,1,2
05/01/2020,Spal,Hellas Verona,Hellas Verona,0,2
05/01/2020,Genoa,Sassuolo,Genoa,2,1
05/01/2020,Roma,Torino,Torino,0,2
06/01/2020,Bologna,Fiorentina,Draw,1,1
06/01/2020,Atalanta,Parma,Atalanta,5,0
06/01/2020,Juventus,Cagliari,Juventus,4,0
06/01/2020,Milan,Sampdoria,Draw,0,0
06/01/2020,Lecce,Udinese,Udinese,0,1
06/01/2020,Napoli,Inter,Inter,1,3
11/01/2020,Cagliari,Milan,Milan,0,2
11/01/2020,Lazio,Napoli,Lazio,1,0
11/01/2020,Inter,Atalanta,Draw,1,1
12/01/2020,Udinese,Sassuolo,Udinese,3,0
12/01/2020,Fiorentina,Spal,Fiorentina,1,0
12/01/2020,Sampdoria,Brescia,Sampdoria,5,1
12/01/2020,Torino,Bologna,Torino,1,0
12/01/2020,Hellas Verona,Genoa,Hellas Verona,2,1
12/01/2020,Roma,Juventus,Juventus,1,2
13/01/2020,Parma,Lecce,Parma,2,0
18/01/2020,Lazio,Sampdoria,Lazio,5,1
18/01/2020,Sassuolo,Torino,Sassuolo,2,1
18/01/2020,Napoli,Fiorentina,Fiorentina,0,2
19/01/2020,Milan,Udinese,Milan,3,2
19/01/2020,Bologna,Hellas Verona,Draw,1,1
19/01/2020,Brescia,Cagliari,Draw,2,2
19/01/2020,Lecce,Inter,Draw,1,1
19/01/2020,Genoa,Roma,Roma,1,3
19/01/2020,Juventus,Parma,Juventus,2,1
20/01/2020,Atalanta,Spal,Spal,1,2
24/01/2020,Brescia,Milan,Milan,0,1
25/01/2020,Spal,Bologna,Bologna,1,3
25/01/2020,Fiorentina,Genoa,Draw,0,0
25/01/2020,Torino,Atalanta,Atalanta,0,7
26/01/2020,Inter,Cagliari,Draw,1,1
26/01/2020,Hellas Verona,Lecce,Hellas Verona,3,0
26/01/2020,Parma,Udinese,Parma,2,0
26/01/2020,Sampdoria,Sassuolo,Draw,0,0
26/01/2020,Roma,Lazio,Draw,1,1
26/01/2020,Napoli,Juventus,Napoli,2,1
01/02/2020,Bologna,Brescia,Bologna,2,1
01/02/2020,Cagliari,Parma,Draw,2,2
01/02/2020,Sassuolo,Roma,Sassuolo,4,2
02/02/2020,Juventus,Fiorentina,Juventus,3,0
02/02/2020,Atalanta,Genoa,Draw,2,2
02/02/2020,Lazio,Spal,Lazio,5,1
02/02/2020,Milan,Hellas Verona,Draw,1,1
02/02/2020,Lecce,Torino,Lecce,4,0
02/02/2020,Udinese,Inter,Inter,0,2
03/02/2020,Sampdoria,Napoli,Napoli,2,4
05/02/2020,Lazio,Hellas Verona,Draw,0,0
07/02/2020,Roma,Bologna,Bologna,2,3
08/02/2020,Fiorentina,Atalanta,Atalanta,1,2
08/02/2020,Torino,Sampdoria,Sampdoria,1,3
08/02/2020,Hellas Verona,Juventus,Hellas Verona,2,1
09/02/2020,Spal,Sassuolo,Sassuolo,1,2
09/02/2020,Brescia,Udinese,Draw,1,1
09/02/2020,Genoa,Cagliari,Genoa,1,0
09/02/2020,Napoli,Lecce,Lecce,2,3
09/02/2020,Parma,Lazio,Lazio,0,1
09/02/2020,Inter,Milan,Inter,4,2
15/02/2020,Lecce,Spal,Lecce,2,1
15/02/2020,Bologna,Genoa,Genoa,0,3
15/02/2020,Atalanta,Roma,Atalanta,2,1
16/02/2020,Udinese,Hellas Verona,Draw,0,0
16/02/2020,Juventus,Brescia,Juventus,2,0
16/02/2020,Sampdoria,Fiorentina,Fiorentina,1,5
16/02/2020,Sassuolo,Parma,Parma,0,1
16/02/2020,Cagliari,Napoli,Napoli,0,1
16/02/2020,Lazio,Inter,Lazio,2,1
17/02/2020,Milan,Torino,Milan,1,0
21/02/2020,Brescia,Napoli,Napoli,1,2
22/02/2020,Bologna,Udinese,Draw,1,1
22/02/2020,Spal,Juventus,Juventus,1,2
22/02/2020,Fiorentina,Milan,Draw,1,1
23/02/2020,Genoa,Lazio,Lazio,2,3
23/02/2020,Roma,Lecce,Roma,4,0
29/02/2020,Lazio,Bologna,Lazio,2,0
29/02/2020,Napoli,Torino,Napoli,2,1
01/03/2020,Lecce,Atalanta,Atalanta,2,7
01/03/2020,Cagliari,Roma,Roma,3,4
08/03/2020,Parma,Spal,Spal,0,1
08/03/2020,Milan,Genoa,Genoa,1,2
08/03/2020,Sampdoria,Hellas Verona,Sampdoria,2,1
08/03/2020,Udinese,Fiorentina,Draw,0,0
08/03/2020,Juventus,Inter,Juventus,2,0
09/03/2020,Sassuolo,Brescia,Sassuolo,3,0
20/06/2020,Torino,Parma,Draw,1,1
20/06/2020,Hellas Verona,Cagliari,Hellas Verona,2,1
21/06/2020,Atalanta,Sassuolo,Atalanta,4,1
21/06/2020,Inter,Sampdoria,Inter,2,1
22/06/2020,Fiorentina,Brescia,Draw,1,1
22/06/2020,Lecce,Milan,Milan,1,4
22/06/2020,Bologna,Juventus,Juventus,0,2
23/06/2020,Hellas Verona,Napoli,Napoli,0,2
23/06/2020,Spal,Cagliari,Cagliari,0,1
23/06/2020,Genoa,Parma,Parma,1,4
23/06/2020,Torino,Udinese,Torino,1,0
24/06/2020,Inter,Sassuolo,Draw,3,3
24/06/2020,Atalanta,Lazio,Atalanta,3,2
24/06/2020,Roma,Sampdoria,Roma,2,1
26/06/2020,Juventus,Lecce,Juventus,4,0
27/06/2020,Brescia,Genoa,Draw,2,2
27/06/2020,Cagliari,Torino,Cagliari,4,2
27/06/2020,Lazio,Fiorentina,Lazio,2,1
28/06/2020,Milan,Roma,Milan,2,0
28/06/2020,Napoli,Spal,Napoli,3,1
28/06/2020,Sampdoria,Bologna,Bologna,1,2
28/06/2020,Sassuolo,Hellas Verona,Draw,3,3
28/06/2020,Udinese,Atalanta,Atalanta,2,3
28/06/2020,Parma,Inter,Inter,1,2
30/06/2020,Torino,Lazio,Lazio,1,2
30/06/2020,Genoa,Juventus,Juventus,1,3
01/07/2020,Bologna,Cagliari,Draw,1,1
01/07/2020,Inter,Brescia,Inter,6,0
01/07/2020,Fiorentina,Sassuolo,Sassuolo,1,3
01/07/2020,Hellas Verona,Parma,Hellas Verona,3,2
01/07/2020,Lecce,Sampdoria,Sampdoria,1,2
01/07/2020,Spal,Milan,Draw,2,2
02/07/2020,Atalanta,Napoli,Atalanta,2,0
