Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
03-12-2025 03:30,Los Angeles Kings,Washington Capitals,,,
04-12-2025 00:00,New Jersey Devils,Dallas Stars,,,
04-12-2025 00:30,Montréal Canadiens,Winnipeg Jets,,,
04-12-2025 00:30,Philadelphia Flyers,Buffalo Sabres,,,
04-12-2025 03:00,Anaheim Ducks,Utah Hockey Club,,,
04-12-2025 03:00,San Jose Sharks,Washington Capitals,,,
05-12-2025 00:00,Boston Bruins,St. Louis Blues,,,
05-12-2025 00:00,Ottawa Senators,New York Rangers,,,
05-12-2025 00:00,Tampa Bay Lightning,Pittsburgh Penguins,,,
05-12-2025 00:00,Florida Panthers,Nashville Predators,,,
05-12-2025 00:00,New York Islanders,Colorado Avalanche,,,
05-12-2025 00:00,Carolina Hurricanes,Toronto Maple Leafs,,,
05-12-2025 00:00,Columbus Blue Jackets,Detroit Red Wings,,,
05-12-2025 02:00,Calgary Flames,Minnesota Wild,,,
05-12-2025 02:00,Edmonton Oilers,Seattle Kraken,,,
05-12-2025 03:30,Los Angeles Kings,Chicago Blackhawks,,,
06-12-2025 00:00,New Jersey Devils,Vegas Golden Knights,,,
06-12-2025 00:00,Winnipeg Jets,Buffalo Sabres,,,
06-12-2025 01:00,Dallas Stars,San Jose Sharks,,,
06-12-2025 02:00,Vancouver Canucks,Utah Hockey Club,,,
06-12-2025 03:00,Anaheim Ducks,Washington Capitals,,,
06-12-2025 17:30,New York Rangers,Colorado Avalanche,,,
06-12-2025 20:30,Florida Panthers,Columbus Blue Jackets,,,
07-12-2025 00:00,Boston Bruins,New Jersey Devils,,,
07-12-2025 00:00,Toronto Maple Leafs,Montréal Canadiens,,,
07-12-2025 00:00,Ottawa Senators,St. Louis Blues,,,
07-12-2025 00:00,Tampa Bay Lightning,New York Islanders,,,
07-12-2025 00:00,Carolina Hurricanes,Nashville Predators,,,
07-12-2025 00:00,Calgary Flames,Utah Hockey Club,,,
07-12-2025 02:00,Los Angeles Kings,Chicago Blackhawks,,,
07-12-2025 03:00,Edmonton Oilers,Winnipeg Jets,,,
07-12-2025 03:00,Vancouver Canucks,Minnesota Wild,,,
07-12-2025 03:00,Seattle Kraken,Detroit Red Wings,,,
07-12-2025 18:00,Philadelphia Flyers,Colorado Avalanche,,,
07-12-2025 22:00,Florida Panthers,New York Islanders,,,
07-12-2025 22:00,Carolina Hurricanes,San Jose Sharks,,,
07-12-2025 23:00,Dallas Stars,Pittsburgh Penguins,,,
08-12-2025 00:00,Montréal Canadiens,St. Louis Blues,,,
08-12-2025 00:00,New York Rangers,Vegas Golden Knights,,,
08-12-2025 00:00,Washington Capitals,Columbus Blue Jackets,,,
08-12-2025 01:00,Anaheim Ducks,Chicago Blackhawks,,,
09-12-2025 00:30,Toronto Maple Leafs,Tampa Bay Lightning,,,
09-12-2025 02:00,Utah Hockey Club,Los Angeles Kings,,,
09-12-2025 02:00,Calgary Flames,Buffalo Sabres,,,
09-12-2025 03:00,Vancouver Canucks,Detroit Red Wings,,,
09-12-2025 03:00,Seattle Kraken,Minnesota Wild,,,
10-12-2025 00:00,Montréal Canadiens,Tampa Bay Lightning,,,
10-12-2025 00:00,Ottawa Senators,New Jersey Devils,,,
10-12-2025 00:00,New York Islanders,Vegas Golden Knights,,,
10-12-2025 00:00,Philadelphia Flyers,San Jose Sharks,,,
10-12-2025 00:00,Pittsburgh Penguins,Anaheim Ducks,,,
10-12-2025 00:00,Carolina Hurricanes,Columbus Blue Jackets,,,
10-12-2025 00:00,St. Louis Blues,Boston Bruins,,,
10-12-2025 01:00,Winnipeg Jets,Dallas Stars,,,
10-12-2025 02:00,Edmonton Oilers,Buffalo Sabres,,,
10-12-2025 02:30,Nashville Predators,Colorado Avalanche,,,
11-12-2025 00:30,Chicago Blackhawks,New York Rangers,,,
11-12-2025 01:30,Calgary Flames,Detroit Red Wings,,,
11-12-2025 03:00,Utah Hockey Club,Florida Panthers,,,
11-12-2025 03:00,Seattle Kraken,Los Angeles Kings,,,
12-12-2025 00:00,Toronto Maple Leafs,San Jose Sharks,,,
12-12-2025 00:00,New Jersey Devils,Tampa Bay Lightning,,,
12-12-2025 00:00,New York Islanders,Anaheim Ducks,,,
12-12-2025 00:00,Philadelphia Flyers,Vegas Golden Knights,,,
12-12-2025 00:00,Pittsburgh Penguins,Montréal Canadiens,,,
12-12-2025 00:00,Washington Capitals,Carolina Hurricanes,,,
12-12-2025 00:00,Columbus Blue Jackets,Ottawa Senators,,,
12-12-2025 01:00,Nashville Predators,St. Louis Blues,,,
12-12-2025 01:00,Minnesota Wild,Dallas Stars,,,
12-12-2025 01:00,Winnipeg Jets,Boston Bruins,,,
12-12-2025 02:00,Colorado Avalanche,Florida Panthers,,,
12-12-2025 02:00,Edmonton Oilers,Detroit Red Wings,,,
12-12-2025 03:00,Vancouver Canucks,Buffalo Sabres,,,
13-12-2025 01:00,St. Louis Blues,Chicago Blackhawks,,,
13-12-2025 02:00,Utah Hockey Club,Seattle Kraken,,,
13-12-2025 17:30,New Jersey Devils,Anaheim Ducks,,,
13-12-2025 19:00,Minnesota Wild,Ottawa Senators,,,
13-12-2025 20:00,Pittsburgh Penguins,San Jose Sharks,,,
13-12-2025 20:30,New York Islanders,Tampa Bay Lightning,,,
14-12-2025 00:00,Toronto Maple Leafs,Edmonton Oilers,,,
14-12-2025 00:00,New York Rangers,Montréal Canadiens,,,
14-12-2025 00:00,Philadelphia Flyers,Carolina Hurricanes,,,
14-12-2025 00:00,Columbus Blue Jackets,Vegas Golden Knights,,,
14-12-2025 00:00,Winnipeg Jets,Washington Capitals,,,
14-12-2025 01:00,Chicago Blackhawks,Detroit Red Wings,,,
14-12-2025 01:00,Dallas Stars,Florida Panthers,,,
14-12-2025 02:00,Colorado Avalanche,Nashville Predators,,,
14-12-2025 03:00,Los Angeles Kings,Calgary Flames,,,
14-12-2025 17:30,New Jersey Devils,Vancouver Canucks,,,
14-12-2025 20:00,Pittsburgh Penguins,Utah Hockey Club,,,
14-12-2025 22:00,Carolina Hurricanes,Philadelphia Flyers,,,
14-12-2025 23:00,Minnesota Wild,Boston Bruins,,,
15-12-2025 00:00,Montréal Canadiens,Edmonton Oilers,,,
15-12-2025 01:00,Seattle Kraken,Buffalo Sabres,,,
16-12-2025 00:00,Tampa Bay Lightning,Florida Panthers,,,
16-12-2025 00:00,New York Rangers,Anaheim Ducks,,,
16-12-2025 00:30,Winnipeg Jets,Ottawa Senators,,,
16-12-2025 01:00,St. Louis Blues,Nashville Predators,,,
16-12-2025 01:00,Dallas Stars,Los Angeles Kings,,,
17-12-2025 00:00,Boston Bruins,Utah Hockey Club,,,
17-12-2025 00:00,Toronto Maple Leafs,Chicago Blackhawks,,,
17-12-2025 00:00,Montréal Canadiens,Philadelphia Flyers,,,
17-12-2025 00:00,Detroit Red Wings,New York Islanders,,,
17-12-2025 00:00,New York Rangers,Vancouver Canucks,,,
17-12-2025 00:00,Pittsburgh Penguins,Edmonton Oilers,,,
17-12-2025 00:00,Columbus Blue Jackets,Anaheim Ducks,,,
17-12-2025 01:00,Minnesota Wild,Washington Capitals,,,
17-12-2025 03:00,San Jose Sharks,Calgary Flames,,,
17-12-2025 03:00,Seattle Kraken,Colorado Avalanche,,,
18-12-2025 00:00,Florida Panthers,Los Angeles Kings,,,
18-12-2025 00:30,Detroit Red Wings,Utah Hockey Club,,,
18-12-2025 01:00,St. Louis Blues,Winnipeg Jets,,,
18-12-2025 01:00,Nashville Predators,Carolina Hurricanes,,,
18-12-2025 03:00,Vegas Golden Knights,New Jersey Devils,,,
19-12-2025 00:00,Boston Bruins,Edmonton Oilers,,,
19-12-2025 00:00,Buffalo Sabres,Philadelphia Flyers,,,
19-12-2025 00:00,Montréal Canadiens,Chicago Blackhawks,,,
19-12-2025 00:00,Ottawa Senators,Pittsburgh Penguins,,,
19-12-2025 00:00,Tampa Bay Lightning,Los Angeles Kings,,,
19-12-2025 00:00,Washington Capitals,Toronto Maple Leafs,,,
19-12-2025 00:00,Columbus Blue Jackets,Minnesota Wild,,,
19-12-2025 01:00,St. Louis Blues,New York Rangers,,,
19-12-2025 02:00,Calgary Flames,Seattle Kraken,,,
19-12-2025 03:00,San Jose Sharks,Dallas Stars,,,
20-12-2025 00:00,Florida Panthers,Carolina Hurricanes,,,
20-12-2025 00:00,New York Islanders,Vancouver Canucks,,,
20-12-2025 02:00,Colorado Avalanche,Winnipeg Jets,,,
20-12-2025 02:00,Utah Hockey Club,New Jersey Devils,,,
20-12-2025 03:00,Anaheim Ducks,Dallas Stars,,,
20-12-2025 17:30,New York Rangers,Philadelphia Flyers,,,
20-12-2025 17:30,Washington Capitals,Detroit Red Wings,,,
20-12-2025 20:00,Ottawa Senators,Chicago Blackhawks,,,
20-12-2025 20:00,Minnesota Wild,Edmonton Oilers,,,
20-12-2025 22:00,Buffalo Sabres,New York Islanders,,,
20-12-2025 23:00,Florida Panthers,St. Louis Blues,,,
21-12-2025 00:00,Boston Bruins,Vancouver Canucks,,,
21-12-2025 00:00,Montréal Canadiens,Pittsburgh Penguins,,,
21-12-2025 00:00,Tampa Bay Lightning,Carolina Hurricanes,,,
21-12-2025 00:00,Nashville Predators,Toronto Maple Leafs,,,
21-12-2025 03:00,Calgary Flames,Vegas Golden Knights,,,
21-12-2025 03:00,Anaheim Ducks,Columbus Blue Jackets,,,
21-12-2025 03:00,San Jose Sharks,Seattle Kraken,,,
21-12-2025 18:00,Detroit Red Wings,Washington Capitals,,,
21-12-2025 23:00,Minnesota Wild,Colorado Avalanche,,,
22-12-2025 00:00,Boston Bruins,Ottawa Senators,,,
22-12-2025 00:00,New Jersey Devils,Buffalo Sabres,,,
22-12-2025 00:00,Pittsburgh Penguins,Montréal Canadiens,,,
22-12-2025 00:00,Nashville Predators,New York Rangers,,,
22-12-2025 00:00,Dallas Stars,Toronto Maple Leafs,,,
22-12-2025 00:00,Utah Hockey Club,Winnipeg Jets,,,
22-12-2025 01:00,Edmonton Oilers,Vegas Golden Knights,,,
23-12-2025 00:00,Tampa Bay Lightning,St. Louis Blues,,,
23-12-2025 00:30,Philadelphia Flyers,Vancouver Canucks,,,
23-12-2025 03:00,Anaheim Ducks,Seattle Kraken,,,
23-12-2025 03:00,Los Angeles Kings,Columbus Blue Jackets,,,
23-12-2025 21:00,Toronto Maple Leafs,Pittsburgh Penguins,,,
23-12-2025 23:30,Washington Capitals,New York Rangers,,,
24-12-2025 00:00,Boston Bruins,Montréal Canadiens,,,
24-12-2025 00:00,Ottawa Senators,Buffalo Sabres,,,
24-12-2025 00:00,Detroit Red Wings,Dallas Stars,,,
24-12-2025 00:00,New York Islanders,New Jersey Devils,,,
24-12-2025 00:00,Carolina Hurricanes,Florida Panthers,,,
24-12-2025 01:00,Minnesota Wild,Nashville Predators,,,
24-12-2025 02:00,Chicago Blackhawks,Philadelphia Flyers,,,
24-12-2025 02:00,Colorado Avalanche,Utah Hockey Club,,,
24-12-2025 02:00,Edmonton Oilers,Calgary Flames,,,
24-12-2025 03:00,Vegas Golden Knights,San Jose Sharks,,,
24-12-2025 03:00,Los Angeles Kings,Seattle Kraken,,,
27-12-2025 23:00,New York Islanders,New York Rangers,,,
28-12-2025 00:00,Buffalo Sabres,Boston Bruins,,,
28-12-2025 00:00,Toronto Maple Leafs,Ottawa Senators,,,
28-12-2025 00:00,Florida Panthers,Tampa Bay Lightning,,,
28-12-2025 00:00,New Jersey Devils,Washington Capitals,,,
28-12-2025 00:00,Carolina Hurricanes,Detroit Red Wings,,,
28-12-2025 00:00,Winnipeg Jets,Minnesota Wild,,,
28-12-2025 01:00,St. Louis Blues,Nashville Predators,,,
28-12-2025 01:00,Dallas Stars,Chicago Blackhawks,,,
28-12-2025 02:00,Los Angeles Kings,Anaheim Ducks,,,
28-12-2025 03:00,Calgary Flames,Edmonton Oilers,,,
28-12-2025 03:00,Vancouver Canucks,San Jose Sharks,,,
28-12-2025 03:00,Vegas Golden Knights,Colorado Avalanche,,,
28-12-2025 22:00,Detroit Red Wings,Toronto Maple Leafs,,,
28-12-2025 22:00,Tampa Bay Lightning,Montréal Canadiens,,,
28-12-2025 22:00,Columbus Blue Jackets,New York Islanders,,,
29-12-2025 00:00,Chicago Blackhawks,Pittsburgh Penguins,,,
29-12-2025 01:00,Seattle Kraken,Philadelphia Flyers,,,
30-12-2025 00:00,Ottawa Senators,Columbus Blue Jackets,,,
30-12-2025 00:00,Florida Panthers,Washington Capitals,,,
30-12-2025 00:00,Carolina Hurricanes,New York Rangers,,,
30-12-2025 00:30,Winnipeg Jets,Edmonton Oilers,,,
30-12-2025 01:00,St. Louis Blues,Buffalo Sabres,,,
30-12-2025 02:00,Colorado Avalanche,Los Angeles Kings,,,
30-12-2025 02:00,Utah Hockey Club,Nashville Predators,,,
30-12-2025 02:00,Calgary Flames,Boston Bruins,,,
30-12-2025 03:00,Vegas Golden Knights,Minnesota Wild,,,
30-12-2025 03:00,Anaheim Ducks,San Jose Sharks,,,
30-12-2025 03:00,Seattle Kraken,Vancouver Canucks,,,
31-12-2025 00:00,Toronto Maple Leafs,New Jersey Devils,,,
31-12-2025 00:00,Florida Panthers,Montréal Canadiens,,,
31-12-2025 00:00,Pittsburgh Penguins,Carolina Hurricanes,,,
31-12-2025 01:30,Chicago Blackhawks,New York Islanders,,,
31-12-2025 03:00,Vancouver Canucks,Philadelphia Flyers,,,
31-12-2025 17:30,Washington Capitals,New York Rangers,,,
31-12-2025 20:00,Vegas Golden Knights,Nashville Predators,,,
31-12-2025 21:00,Anaheim Ducks,Tampa Bay Lightning,,,
31-12-2025 21:00,San Jose Sharks,Minnesota Wild,,,
31-12-2025 23:30,Detroit Red Wings,Winnipeg Jets,,,
01-01-2026 00:00,Columbus Blue Jackets,New Jersey Devils,,,
01-01-2026 01:00,Dallas Stars,Buffalo Sabres,,,
01-01-2026 02:00,Colorado Avalanche,St. Louis Blues,,,
01-01-2026 02:30,Calgary Flames,Philadelphia Flyers,,,
01-01-2026 02:30,Edmonton Oilers,Boston Bruins,,,
01-01-2026 18:00,Ottawa Senators,Washington Capitals,,,
01-01-2026 20:00,New York Islanders,Utah Hockey Club,,,
02-01-2026 00:00,Toronto Maple Leafs,Winnipeg Jets,,,
02-01-2026 00:00,Pittsburgh Penguins,Detroit Red Wings,,,
02-01-2026 00:00,Carolina Hurricanes,Montréal Canadiens,,,
02-01-2026 01:30,Chicago Blackhawks,Dallas Stars,,,
02-01-2026 03:00,Seattle Kraken,Nashville Predators,,,
02-01-2026 03:30,Los Angeles Kings,Tampa Bay Lightning,,,
02-01-2026 20:00,St. Louis Blues,Vegas Golden Knights,,,
03-01-2026 01:00,Florida Panthers,New York Rangers,,,
03-01-2026 03:30,Vancouver Canucks,Seattle Kraken,,,
03-01-2026 03:30,Anaheim Ducks,Minnesota Wild,,,
03-01-2026 17:00,Detroit Red Wings,Pittsburgh Penguins,,,
03-01-2026 20:00,New Jersey Devils,Utah Hockey Club,,,
03-01-2026 20:00,Columbus Blue Jackets,Buffalo Sabres,,,
03-01-2026 20:30,Edmonton Oilers,Philadelphia Flyers,,,
03-01-2026 21:00,St. Louis Blues,Montréal Canadiens,,,
03-01-2026 21:00,San Jose Sharks,Tampa Bay Lightning,,,
04-01-2026 00:00,Ottawa Senators,Winnipeg Jets,,,
04-01-2026 00:00,New York Islanders,Toronto Maple Leafs,,,
04-01-2026 00:00,Washington Capitals,Chicago Blackhawks,,,
04-01-2026 00:00,Carolina Hurricanes,Colorado Avalanche,,,
04-01-2026 00:00,Calgary Flames,Nashville Predators,,,
04-01-2026 02:00,Los Angeles Kings,Minnesota Wild,,,
04-01-2026 03:00,Vancouver Canucks,Boston Bruins,,,
04-01-2026 19:00,Dallas Stars,Montréal Canadiens,,,
04-01-2026 20:00,Columbus Blue Jackets,Pittsburgh Penguins,,,
04-01-2026 22:00,Florida Panthers,Colorado Avalanche,,,
05-01-2026 00:00,New Jersey Devils,Carolina Hurricanes,,,
05-01-2026 00:00,Chicago Blackhawks,Vegas Golden Knights,,,
06-01-2026 00:00,New York Rangers,Utah Hockey Club,,,
06-01-2026 00:00,Washington Capitals,Anaheim Ducks,,,
06-01-2026 00:30,Ottawa Senators,Detroit Red Wings,,,
06-01-2026 02:30,Calgary Flames,Seattle Kraken,,,
06-01-2026 03:30,Los Angeles Kings,Minnesota Wild,,,
07-01-2026 00:00,Buffalo Sabres,Vancouver Canucks,,,
07-01-2026 00:00,Tampa Bay Lightning,Colorado Avalanche,,,
07-01-2026 00:00,New York Islanders,New Jersey Devils,,,
07-01-2026 00:00,Philadelphia Flyers,Anaheim Ducks,,,
07-01-2026 00:00,Carolina Hurricanes,Dallas Stars,,,
07-01-2026 00:30,Toronto Maple Leafs,Florida Panthers,,,
07-01-2026 01:00,Winnipeg Jets,Vegas Golden Knights,,,
07-01-2026 02:00,Edmonton Oilers,Nashville Predators,,,
07-01-2026 03:00,San Jose Sharks,Columbus Blue Jackets,,,
07-01-2026 03:00,Seattle Kraken,Boston Bruins,,,
08-01-2026 00:00,Washington Capitals,Dallas Stars,,,
08-01-2026 00:30,Montréal Canadiens,Calgary Flames,,,
08-01-2026 02:30,Chicago Blackhawks,St. Louis Blues,,,
08-01-2026 02:30,Utah Hockey Club,Ottawa Senators,,,
08-01-2026 03:30,Los Angeles Kings,San Jose Sharks,,,
09-01-2026 00:00,Boston Bruins,Calgary Flames,,,
09-01-2026 00:00,Montréal Canadiens,Florida Panthers,,,
09-01-2026 00:00,Detroit Red Wings,Vancouver Canucks,,,
09-01-2026 00:00,New York Rangers,Buffalo Sabres,,,
09-01-2026 00:00,Philadelphia Flyers,Toronto Maple Leafs,,,
09-01-2026 00:00,Pittsburgh Penguins,New Jersey Devils,,,
09-01-2026 00:00,Carolina Hurricanes,Anaheim Ducks,,,
09-01-2026 01:00,Nashville Predators,New York Islanders,,,
09-01-2026 01:00,Winnipeg Jets,Edmonton Oilers,,,
09-01-2026 02:00,Colorado Avalanche,Ottawa Senators,,,
09-01-2026 03:00,Vegas Golden Knights,Columbus Blue Jackets,,,
09-01-2026 03:00,Seattle Kraken,Minnesota Wild,,,
10-01-2026 01:00,Chicago Blackhawks,Washington Capitals,,,
10-01-2026 01:00,Winnipeg Jets,Los Angeles Kings,,,
10-01-2026 02:00,Utah Hockey Club,St. Louis Blues,,,
10-01-2026 18:00,Boston Bruins,New York Rangers,,,
10-01-2026 20:30,Pittsburgh Penguins,Calgary Flames,,,
10-01-2026 21:00,Colorado Avalanche,Columbus Blue Jackets,,,
10-01-2026 21:00,San Jose Sharks,Dallas Stars,,,
11-01-2026 00:00,Buffalo Sabres,Anaheim Ducks,,,
11-01-2026 00:00,Toronto Maple Leafs,Vancouver Canucks,,,
11-01-2026 00:00,Montréal Canadiens,Detroit Red Wings,,,
11-01-2026 00:00,Ottawa Senators,Florida Panthers,,,
11-01-2026 00:00,Philadelphia Flyers,Tampa Bay Lightning,,,
11-01-2026 00:00,Carolina Hurricanes,Seattle Kraken,,,
11-01-2026 01:00,Nashville Predators,Chicago Blackhawks,,,
11-01-2026 01:00,Minnesota Wild,New York Islanders,,,
11-01-2026 03:00,Edmonton Oilers,Los Angeles Kings,,,
11-01-2026 03:00,Vegas Golden Knights,St. Louis Blues,,,
11-01-2026 19:00,Winnipeg Jets,New Jersey Devils,,,
11-01-2026 22:00,Boston Bruins,Pittsburgh Penguins,,,
12-01-2026 00:00,Nashville Predators,Washington Capitals,,,
12-01-2026 00:00,Utah Hockey Club,Columbus Blue Jackets,,,
12-01-2026 01:00,San Jose Sharks,Vegas Golden Knights,,,
13-01-2026 00:00,Buffalo Sabres,Florida Panthers,,,
13-01-2026 00:00,Detroit Red Wings,Carolina Hurricanes,,,
13-01-2026 00:00,New York Rangers,Seattle Kraken,,,
13-01-2026 00:00,Philadelphia Flyers,Tampa Bay Lightning,,,
13-01-2026 00:30,Montréal Canadiens,Vancouver Canucks,,,
13-01-2026 01:00,Minnesota Wild,New Jersey Devils,,,
13-01-2026 01:30,Chicago Blackhawks,Edmonton Oilers,,,
13-01-2026 03:00,Colorado Avalanche,Toronto Maple Leafs,,,
13-01-2026 03:30,Los Angeles Kings,Dallas Stars,,,
14-01-2026 00:00,Ottawa Senators,Vancouver Canucks,,,
14-01-2026 00:00,Pittsburgh Penguins,Tampa Bay Lightning,,,
14-01-2026 00:00,Washington Capitals,Montréal Canadiens,,,
14-01-2026 00:00,Columbus Blue Jackets,Calgary Flames,,,
14-01-2026 00:30,Boston Bruins,Detroit Red Wings,,,
14-01-2026 01:00,St. Louis Blues,Carolina Hurricanes,,,
14-01-2026 01:00,Nashville Predators,Edmonton Oilers,,,
14-01-2026 01:00,Winnipeg Jets,New York Islanders,,,
14-01-2026 02:00,Utah Hockey Club,Toronto Maple Leafs,,,
14-01-2026 03:00,Anaheim Ducks,Dallas Stars,,,
15-01-2026 00:00,New Jersey Devils,Seattle Kraken,,,
15-01-2026 00:30,Buffalo Sabres,Philadelphia Flyers,,,
15-01-2026 00:30,New York Rangers,Ottawa Senators,,,
15-01-2026 03:00,Los Angeles Kings,Vegas Golden Knights,,,
16-01-2026 00:00,Boston Bruins,Seattle Kraken,,,
16-01-2026 00:00,Buffalo Sabres,Montréal Canadiens,,,
16-01-2026 00:00,Pittsburgh Penguins,Philadelphia Flyers,,,
16-01-2026 00:00,Washington Capitals,San Jose Sharks,,,
16-01-2026 00:00,Columbus Blue Jackets,Vancouver Canucks,,,
16-01-2026 01:00,Minnesota Wild,Winnipeg Jets,,,
16-01-2026 01:30,Chicago Blackhawks,Calgary Flames,,,
16-01-2026 02:00,Utah Hockey Club,Dallas Stars,,,
16-01-2026 02:00,Edmonton Oilers,New York Islanders,,,
16-01-2026 02:30,Vegas Golden Knights,Toronto Maple Leafs,,,
17-01-2026 00:00,Detroit Red Wings,San Jose Sharks,,,
17-01-2026 00:00,Carolina Hurricanes,Florida Panthers,,,
17-01-2026 01:00,St. Louis Blues,Tampa Bay Lightning,,,
17-01-2026 02:00,Colorado Avalanche,Nashville Predators,,,
17-01-2026 03:30,Los Angeles Kings,Anaheim Ducks,,,
17-01-2026 17:30,Buffalo Sabres,Minnesota Wild,,,
17-01-2026 18:00,Philadelphia Flyers,New York Rangers,,,
17-01-2026 20:00,Calgary Flames,New York Islanders,,,
17-01-2026 22:00,Utah Hockey Club,Seattle Kraken,,,
18-01-2026 00:00,Ottawa Senators,Montréal Canadiens,,,
18-01-2026 00:00,New Jersey Devils,Carolina Hurricanes,,,
18-01-2026 00:00,Pittsburgh Penguins,Columbus Blue Jackets,,,
18-01-2026 00:00,Washington Capitals,Florida Panthers,,,
18-01-2026 00:00,Winnipeg Jets,Toronto Maple Leafs,,,
18-01-2026 01:00,Chicago Blackhawks,Boston Bruins,,,
18-01-2026 03:00,Vancouver Canucks,Edmonton Oilers,,,
18-01-2026 03:00,Vegas Golden Knights,Nashville Predators,,,
18-01-2026 03:00,Anaheim Ducks,Los Angeles Kings,,,
18-01-2026 19:00,Dallas Stars,Tampa Bay Lightning,,,
18-01-2026 22:00,Detroit Red Wings,Ottawa Senators,,,
19-01-2026 01:00,Edmonton Oilers,St. Louis Blues,,,
19-01-2026 18:30,Carolina Hurricanes,Buffalo Sabres,,,
19-01-2026 21:00,Colorado Avalanche,Washington Capitals,,,
19-01-2026 22:00,Seattle Kraken,Pittsburgh Penguins,,,
20-01-2026 00:00,Florida Panthers,San Jose Sharks,,,
20-01-2026 00:30,Toronto Maple Leafs,Minnesota Wild,,,
20-01-2026 01:00,Vegas Golden Knights,Philadelphia Flyers,,,
20-01-2026 01:30,Chicago Blackhawks,Winnipeg Jets,,,
20-01-2026 02:00,Calgary Flames,New Jersey Devils,,,
20-01-2026 03:00,Vancouver Canucks,New York Islanders,,,
20-01-2026 03:00,Anaheim Ducks,New York Rangers,,,
21-01-2026 00:00,Montréal Canadiens,Minnesota Wild,,,
21-01-2026 00:00,Tampa Bay Lightning,San Jose Sharks,,,
21-01-2026 00:00,Columbus Blue Jackets,Ottawa Senators,,,
21-01-2026 00:30,Dallas Stars,Boston Bruins,,,
21-01-2026 01:00,Nashville Predators,Buffalo Sabres,,,
21-01-2026 01:00,Winnipeg Jets,St. Louis Blues,,,
21-01-2026 03:00,Edmonton Oilers,New Jersey Devils,,,
21-01-2026 03:30,Los Angeles Kings,New York Rangers,,,
22-01-2026 00:00,Toronto Maple Leafs,Detroit Red Wings,,,
22-01-2026 02:00,Colorado Avalanche,Anaheim Ducks,,,
22-01-2026 02:30,Utah Hockey Club,Philadelphia Flyers,,,
22-01-2026 02:30,Calgary Flames,Pittsburgh Penguins,,,
22-01-2026 03:00,Vancouver Canucks,Washington Capitals,,,
22-01-2026 03:00,Seattle Kraken,New York Islanders,,,
23-01-2026 00:00,Boston Bruins,Vegas Golden Knights,,,
23-01-2026 00:00,Montréal Canadiens,Buffalo Sabres,,,
23-01-2026 00:00,Carolina Hurricanes,Chicago Blackhawks,,,
23-01-2026 00:00,Columbus Blue Jackets,Dallas Stars,,,
23-01-2026 01:00,Nashville Predators,Ottawa Senators,,,
23-01-2026 01:00,Winnipeg Jets,Florida Panthers,,,
23-01-2026 02:00,Edmonton Oilers,Pittsburgh Penguins,,,
23-01-2026 02:30,Minnesota Wild,Detroit Red Wings,,,
24-01-2026 00:00,Toronto Maple Leafs,Vegas Golden Knights,,,
24-01-2026 00:00,Chicago Blackhawks,Tampa Bay Lightning,,,
24-01-2026 01:00,Dallas Stars,St. Louis Blues,,,
24-01-2026 02:00,Colorado Avalanche,Philadelphia Flyers,,,
24-01-2026 02:00,Calgary Flames,Washington Capitals,,,
24-01-2026 03:00,Vancouver Canucks,New Jersey Devils,,,
24-01-2026 03:00,San Jose Sharks,New York Rangers,,,
24-01-2026 03:00,Seattle Kraken,Anaheim Ducks,,,
24-01-2026 18:00,New York Islanders,Buffalo Sabres,,,
24-01-2026 20:30,Nashville Predators,Utah Hockey Club,,,
25-01-2026 00:00,Boston Bruins,Montréal Canadiens,,,
25-01-2026 00:00,Ottawa Senators,Carolina Hurricanes,,,
25-01-2026 00:00,Columbus Blue Jackets,Tampa Bay Lightning,,,
25-01-2026 00:00,Winnipeg Jets,Detroit Red Wings,,,
25-01-2026 01:00,St. Louis Blues,Los Angeles Kings,,,
25-01-2026 02:00,Minnesota Wild,Florida Panthers,,,
25-01-2026 03:00,Edmonton Oilers,Washington Capitals,,,
25-01-2026 19:00,Toronto Maple Leafs,Colorado Avalanche,,,
25-01-2026 21:00,Seattle Kraken,New Jersey Devils,,,
25-01-2026 22:00,Ottawa Senators,Vegas Golden Knights,,,
25-01-2026 23:00,Vancouver Canucks,Pittsburgh Penguins,,,
26-01-2026 00:00,Chicago Blackhawks,Florida Panthers,,,
26-01-2026 01:00,Calgary Flames,Anaheim Ducks,,,
27-01-2026 00:00,Tampa Bay Lightning,Utah Hockey Club,,,
27-01-2026 00:00,New York Rangers,Boston Bruins,,,
27-01-2026 00:00,Philadelphia Flyers,New York Islanders,,,
27-01-2026 00:00,Columbus Blue Jackets,Los Angeles Kings,,,
27-01-2026 01:30,Edmonton Oilers,Anaheim Ducks,,,
28-01-2026 00:00,Boston Bruins,Nashville Predators,,,
28-01-2026 00:00,Toronto Maple Leafs,Buffalo Sabres,,,
28-01-2026 00:00,Montréal Canadiens,Vegas Golden Knights,,,
28-01-2026 00:00,Detroit Red Wings,Los Angeles Kings,,,
28-01-2026 00:00,Florida Panthers,Utah Hockey Club,,,
28-01-2026 00:00,New Jersey Devils,Winnipeg Jets,,,
28-01-2026 01:00,St. Louis Blues,Dallas Stars,,,
28-01-2026 01:00,Minnesota Wild,Chicago Blackhawks,,,
28-01-2026 03:00,Vancouver Canucks,San Jose Sharks,,,
