Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
28/03/2022,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,1,6
28/03/2022,St. Louis Blues,Vancouver Canucks,St. Louis Blues,4,1
29/03/2022,Chicago Blackhawks,Buffalo Sabres,Buffalo Sabres,5,6
29/03/2022,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,6,1
29/03/2022,Los Angeles Kings,Seattle Kraken,Seattle Kraken,1,6
29/03/2022,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,4,6
29/03/2022,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,4,3
29/03/2022,Florida Panthers,Montréal Canadiens,Florida Panthers,7,4
29/03/2022,Pittsburgh Penguins,New York Rangers,New York Rangers,2,3
29/03/2022,Columbus Blue Jackets,New York Islanders,New York Islanders,3,4
30/03/2022,Nashville Predators,Ottawa Senators,Nashville Predators,4,1
30/03/2022,Minnesota Wild,Philadelphia Flyers,Minnesota Wild,4,1
30/03/2022,Calgary Flames,Colorado Avalanche,Colorado Avalanche,1,2
30/03/2022,Anaheim Ducks,Dallas Stars,Dallas Stars,2,3
30/03/2022,Buffalo Sabres,Winnipeg Jets,Winnipeg Jets,2,3
30/03/2022,Detroit Red Wings,New York Rangers,New York Rangers,4,5
31/03/2022,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,4,3
31/03/2022,Vancouver Canucks,St. Louis Blues,St. Louis Blues,3,4
31/03/2022,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,5,2
31/03/2022,Seattle Kraken,Vegas Golden Knights,Vegas Golden Knights,0,3
31/03/2022,Boston Bruins,New Jersey Devils,Boston Bruins,8,1
31/03/2022,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,7,3
31/03/2022,Florida Panthers,Chicago Blackhawks,Florida Panthers,4,0
31/03/2022,New York Islanders,Columbus Blue Jackets,New York Islanders,5,2
31/03/2022,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,4,0
01/04/2022,Minnesota Wild,Pittsburgh Penguins,Pittsburgh Penguins,3,4
01/04/2022,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,4,2
01/04/2022,Calgary Flames,Los Angeles Kings,Los Angeles Kings,2,3
01/04/2022,Anaheim Ducks,Dallas Stars,Dallas Stars,2,3
01/04/2022,Buffalo Sabres,Nashville Predators,Buffalo Sabres,4,3
01/04/2022,Tampa Bay Lightning,Chicago Blackhawks,Tampa Bay Lightning,5,2
01/04/2022,New York Rangers,New York Islanders,New York Islanders,0,3
01/04/2022,Detroit Red Wings,Ottawa Senators,Ottawa Senators,2,5
02/04/2022,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,6,5
02/04/2022,Seattle Kraken,Vegas Golden Knights,Vegas Golden Knights,2,5
02/04/2022,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,0,5
02/04/2022,New Jersey Devils,Florida Panthers,Florida Panthers,6,7
02/04/2022,Colorado Avalanche,Pittsburgh Penguins,Colorado Avalanche,3,2
02/04/2022,Winnipeg Jets,Los Angeles Kings,Los Angeles Kings,2,3
02/04/2022,Boston Bruins,Columbus Blue Jackets,Boston Bruins,5,2
02/04/2022,Tampa Bay Lightning,Montréal Canadiens,Montréal Canadiens,4,5
02/04/2022,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,3,6
02/04/2022,Carolina Hurricanes,Minnesota Wild,Minnesota Wild,1,3
03/04/2022,Calgary Flames,St. Louis Blues,St. Louis Blues,4,6
03/04/2022,San Jose Sharks,Dallas Stars,Dallas Stars,4,5
03/04/2022,Buffalo Sabres,Florida Panthers,Florida Panthers,3,5
03/04/2022,Ottawa Senators,Detroit Red Wings,Ottawa Senators,5,2
03/04/2022,New Jersey Devils,New York Islanders,New York Islanders,3,4
03/04/2022,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,2,3
03/04/2022,Chicago Blackhawks,Arizona Coyotes,Arizona Coyotes,2,3
03/04/2022,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,3,4
03/04/2022,Washington Capitals,Minnesota Wild,Minnesota Wild,1,5
04/04/2022,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,1,6
04/04/2022,Seattle Kraken,Dallas Stars,Seattle Kraken,4,1
04/04/2022,Columbus Blue Jackets,Boston Bruins,Boston Bruins,2,3
04/04/2022,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Maple Leafs,2,6
05/04/2022,St. Louis Blues,Arizona Coyotes,St. Louis Blues,5,1
05/04/2022,Los Angeles Kings,Calgary Flames,Calgary Flames,2,3
05/04/2022,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,4,2
05/04/2022,Montréal Canadiens,Ottawa Senators,Ottawa Senators,3,6
05/04/2022,Florida Panthers,Toronto Maple Leafs,Florida Panthers,7,6
05/04/2022,New Jersey Devils,New York Rangers,New York Rangers,1,3
05/04/2022,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,2,4
05/04/2022,Pittsburgh Penguins,Colorado Avalanche,Colorado Avalanche,4,6
05/04/2022,Detroit Red Wings,Boston Bruins,Detroit Red Wings,5,3
06/04/2022,Nashville Predators,Minnesota Wild,Nashville Predators,6,2
06/04/2022,Dallas Stars,New York Islanders,Dallas Stars,3,2
06/04/2022,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,1,2
06/04/2022,Winnipeg Jets,Detroit Red Wings,Detroit Red Wings,1,3
06/04/2022,Washington Capitals,Tampa Bay Lightning,Washington Capitals,4,3
07/04/2022,St. Louis Blues,Seattle Kraken,St. Louis Blues,4,1
07/04/2022,Vegas Golden Knights,Vancouver Canucks,Vancouver Canucks,1,5
07/04/2022,Anaheim Ducks,Calgary Flames,Calgary Flames,2,4
07/04/2022,Ottawa Senators,Nashville Predators,Nashville Predators,2,3
07/04/2022,New Jersey Devils,Montréal Canadiens,Montréal Canadiens,4,7
07/04/2022,New York Rangers,Pittsburgh Penguins,New York Rangers,3,0
07/04/2022,Columbus Blue Jackets,Philadelphia Flyers,Philadelphia Flyers,1,4
07/04/2022,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,5,3
08/04/2022,Chicago Blackhawks,Seattle Kraken,Seattle Kraken,0,2
08/04/2022,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,3,4
08/04/2022,Arizona Coyotes,Vancouver Canucks,Vancouver Canucks,1,5
08/04/2022,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,2,3
08/04/2022,San Jose Sharks,Calgary Flames,Calgary Flames,2,4
08/04/2022,Tampa Bay Lightning,Boston Bruins,Boston Bruins,1,2
08/04/2022,Florida Panthers,Buffalo Sabres,Florida Panthers,4,3
08/04/2022,Carolina Hurricanes,New York Islanders,New York Islanders,1,2
09/04/2022,St. Louis Blues,Minnesota Wild,St. Louis Blues,4,3
09/04/2022,Winnipeg Jets,Colorado Avalanche,Colorado Avalanche,4,5
09/04/2022,Dallas Stars,New Jersey Devils,New Jersey Devils,1,3
09/04/2022,Pittsburgh Penguins,Washington Capitals,Washington Capitals,3,6
09/04/2022,Nashville Predators,Florida Panthers,Florida Panthers,1,4
09/04/2022,Seattle Kraken,Calgary Flames,Calgary Flames,1,4
09/04/2022,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,3,2
09/04/2022,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,4,5
09/04/2022,New York Rangers,Ottawa Senators,New York Rangers,5,1
09/04/2022,Philadelphia Flyers,Anaheim Ducks,Anaheim Ducks,3,5
10/04/2022,St. Louis Blues,New York Islanders,St. Louis Blues,6,1
10/04/2022,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,4,2
10/04/2022,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,6,1
10/04/2022,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,1,2
10/04/2022,Washington Capitals,Boston Bruins,Washington Capitals,4,2
10/04/2022,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,3,2
10/04/2022,Minnesota Wild,Los Angeles Kings,Minnesota Wild,6,3
10/04/2022,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,5,0
10/04/2022,Carolina Hurricanes,Anaheim Ducks,Carolina Hurricanes,5,2
10/04/2022,Chicago Blackhawks,Dallas Stars,Dallas Stars,4,6
10/04/2022,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,3,4
11/04/2022,Montréal Canadiens,Winnipeg Jets,Winnipeg Jets,2,4
12/04/2022,Boston Bruins,St. Louis Blues,St. Louis Blues,2,4
12/04/2022,Toronto Maple Leafs,Buffalo Sabres,Buffalo Sabres,2,5
12/04/2022,Florida Panthers,Anaheim Ducks,Florida Panthers,3,2
12/04/2022,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,2,4
12/04/2022,Washington Capitals,Philadelphia Flyers,Washington Capitals,9,2
12/04/2022,New York Islanders,Pittsburgh Penguins,New York Islanders,5,4
12/04/2022,Detroit Red Wings,Ottawa Senators,Ottawa Senators,1,4
13/04/2022,Minnesota Wild,Edmonton Oilers,Minnesota Wild,5,1
13/04/2022,Nashville Predators,San Jose Sharks,Nashville Predators,1,0
13/04/2022,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,2,5
13/04/2022,Calgary Flames,Seattle Kraken,Calgary Flames,5,3
13/04/2022,Dallas Stars,Tampa Bay Lightning,Dallas Stars,1,0
13/04/2022,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,5,4
13/04/2022,Arizona Coyotes,New Jersey Devils,New Jersey Devils,2,6
13/04/2022,Philadelphia Flyers,New York Rangers,New York Rangers,0,4
13/04/2022,Columbus Blue Jackets,Montréal Canadiens,Columbus Blue Jackets,5,1
14/04/2022,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,9,3
14/04/2022,Boston Bruins,Ottawa Senators,Ottawa Senators,2,3
14/04/2022,Buffalo Sabres,St. Louis Blues,St. Louis Blues,2,6
14/04/2022,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,7,3
14/04/2022,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,4,3
14/04/2022,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,6,3
14/04/2022,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,0,3
15/04/2022,Nashville Predators,Edmonton Oilers,Edmonton Oilers,0,4
15/04/2022,Dallas Stars,Minnesota Wild,Minnesota Wild,2,3
15/04/2022,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,5,4
15/04/2022,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,3,1
15/04/2022,Calgary Flames,Vegas Golden Knights,Vegas Golden Knights,1,6
15/04/2022,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,7,1
15/04/2022,Montréal Canadiens,New York Islanders,New York Islanders,0,3
15/04/2022,Florida Panthers,Winnipeg Jets,Florida Panthers,6,1
16/04/2022,Boston Bruins,Pittsburgh Penguins,Boston Bruins,2,1
16/04/2022,New York Rangers,Detroit Red Wings,New York Rangers,4,0
16/04/2022,Nashville Predators,Chicago Blackhawks,Nashville Predators,4,3
16/04/2022,St. Louis Blues,Minnesota Wild,St. Louis Blues,6,5
16/04/2022,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,4,0
16/04/2022,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,4,3
16/04/2022,Montréal Canadiens,Washington Capitals,Washington Capitals,4,8
16/04/2022,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,4,5
16/04/2022,Tampa Bay Lightning,Winnipeg Jets,Tampa Bay Lightning,7,4
17/04/2022,Dallas Stars,San Jose Sharks,Dallas Stars,2,1
17/04/2022,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,7,4
17/04/2022,Seattle Kraken,New Jersey Devils,Seattle Kraken,4,3
17/04/2022,Calgary Flames,Arizona Coyotes,Calgary Flames,9,1
17/04/2022,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,2,1
17/04/2022,Detroit Red Wings,Florida Panthers,Florida Panthers,1,6
17/04/2022,Philadelphia Flyers,Buffalo Sabres,Buffalo Sabres,3,5
17/04/2022,Nashville Predators,St. Louis Blues,St. Louis Blues,3,8
17/04/2022,Minnesota Wild,San Jose Sharks,Minnesota Wild,5,4
17/04/2022,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,4,2
18/04/2022,Anaheim Ducks,Columbus Blue Jackets,Anaheim Ducks,6,4
19/04/2022,Chicago Blackhawks,Calgary Flames,Calgary Flames,2,5
19/04/2022,Colorado Avalanche,Washington Capitals,Washington Capitals,2,3
19/04/2022,Seattle Kraken,Ottawa Senators,Seattle Kraken,4,2
19/04/2022,Arizona Coyotes,Carolina Hurricanes,Carolina Hurricanes,3,5
19/04/2022,Vegas Golden Knights,New Jersey Devils,New Jersey Devils,2,3
19/04/2022,Vancouver Canucks,Dallas Stars,Vancouver Canucks,6,2
19/04/2022,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,5,2
19/04/2022,Montréal Canadiens,Minnesota Wild,Minnesota Wild,0,2
19/04/2022,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,3,4
19/04/2022,New York Rangers,Winnipeg Jets,New York Rangers,3,0
19/04/2022,New York Islanders,Florida Panthers,Florida Panthers,2,3
20/04/2022,Nashville Predators,Calgary Flames,Nashville Predators,3,2
20/04/2022,St. Louis Blues,Boston Bruins,Boston Bruins,2,3
20/04/2022,Vancouver Canucks,Ottawa Senators,Ottawa Senators,3,4
20/04/2022,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,1,2
20/04/2022,San Jose Sharks,Columbus Blue Jackets,San Jose Sharks,3,2
21/04/2022,Edmonton Oilers,Dallas Stars,Edmonton Oilers,5,2
21/04/2022,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,3,4
21/04/2022,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,4,3
21/04/2022,Seattle Kraken,Colorado Avalanche,Seattle Kraken,3,2
21/04/2022,Montréal Canadiens,Philadelphia Flyers,Philadelphia Flyers,3,6
21/04/2022,Florida Panthers,Detroit Red Wings,Florida Panthers,5,2
21/04/2022,New Jersey Devils,Buffalo Sabres,Buffalo Sabres,2,5
21/04/2022,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,4,0
21/04/2022,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,4,2
21/04/2022,New York Islanders,New York Rangers,New York Rangers,3,6
22/04/2022,Minnesota Wild,Vancouver Canucks,Minnesota Wild,6,3
22/04/2022,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,8,1
22/04/2022,Calgary Flames,Dallas Stars,Calgary Flames,4,2
22/04/2022,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,4,1
22/04/2022,San Jose Sharks,St. Louis Blues,St. Louis Blues,1,3
22/04/2022,Columbus Blue Jackets,Ottawa Senators,Ottawa Senators,1,2
23/04/2022,Minnesota Wild,Seattle Kraken,Minnesota Wild,6,3
23/04/2022,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,6,3
23/04/2022,Arizona Coyotes,Washington Capitals,Washington Capitals,0,2
23/04/2022,Buffalo Sabres,New York Islanders,Buffalo Sabres,5,3
23/04/2022,Detroit Red Wings,Pittsburgh Penguins,Pittsburgh Penguins,2,7
23/04/2022,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,2,3
23/04/2022,Boston Bruins,New York Rangers,Boston Bruins,3,1
23/04/2022,Ottawa Senators,Montréal Canadiens,Ottawa Senators,6,4
23/04/2022,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,6,2
23/04/2022,Florida Panthers,Toronto Maple Leafs,Florida Panthers,3,2
24/04/2022,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,4,1
24/04/2022,Dallas Stars,Seattle Kraken,Dallas Stars,3,2
24/04/2022,Arizona Coyotes,St. Louis Blues,St. Louis Blues,4,5
24/04/2022,Calgary Flames,Vancouver Canucks,Calgary Flames,6,3
24/04/2022,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,2
24/04/2022,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,0,3
24/04/2022,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,2,5
24/04/2022,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,5,2
24/04/2022,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,4,1
24/04/2022,Montréal Canadiens,Boston Bruins,Boston Bruins,3,5
24/04/2022,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,4,8
24/04/2022,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,4,1
24/04/2022,Washington Capitals,Toronto Maple Leafs,Toronto Maple Leafs,3,4
25/04/2022,Nashville Predators,Minnesota Wild,Minnesota Wild,4,5
25/04/2022,Anaheim Ducks,St. Louis Blues,St. Louis Blues,3,6
25/04/2022,Vegas Golden Knights,San Jose Sharks,San Jose Sharks,4,5
26/04/2022,Chicago Blackhawks,Philadelphia Flyers,Chicago Blackhawks,3,1
26/04/2022,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,3,0
26/04/2022,Boston Bruins,Florida Panthers,Boston Bruins,4,2
26/04/2022,Ottawa Senators,New Jersey Devils,Ottawa Senators,5,4
26/04/2022,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,4,1
26/04/2022,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,3,4
26/04/2022,Pittsburgh Penguins,Edmonton Oilers,Edmonton Oilers,1,5
26/04/2022,Washington Capitals,New York Islanders,New York Islanders,1,4
27/04/2022,Nashville Predators,Calgary Flames,Calgary Flames,4,5
27/04/2022,Minnesota Wild,Arizona Coyotes,Arizona Coyotes,3,5
27/04/2022,Dallas Stars,Vegas Golden Knights,Dallas Stars,3,2
27/04/2022,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,3
27/04/2022,Vancouver Canucks,Seattle Kraken,Vancouver Canucks,5,2
27/04/2022,San Jose Sharks,Anaheim Ducks,Anaheim Ducks,2,5
27/04/2022,New York Rangers,Montréal Canadiens,Montréal Canadiens,3,4
27/04/2022,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,4,0
28/04/2022,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,4,3
28/04/2022,Dallas Stars,Arizona Coyotes,Arizona Coyotes,3,4
28/04/2022,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,3,5
28/04/2022,New York Islanders,Washington Capitals,New York Islanders,5,1
28/04/2022,Boston Bruins,Buffalo Sabres,Boston Bruins,5,0
28/04/2022,Ottawa Senators,Florida Panthers,Florida Panthers,0,4
28/04/2022,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,6,3
28/04/2022,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,5,2
29/04/2022,Minnesota Wild,Calgary Flames,Minnesota Wild,3,2
29/04/2022,Colorado Avalanche,Nashville Predators,Nashville Predators,4,5
29/04/2022,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,5,4
29/04/2022,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,3,2
29/04/2022,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,5,3
29/04/2022,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,3,2
29/04/2022,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,5,2
29/04/2022,Montréal Canadiens,Florida Panthers,Montréal Canadiens,10,2
29/04/2022,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,3,5
29/04/2022,New York Rangers,Washington Capitals,New York Rangers,3,2
29/04/2022,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,2,4
29/04/2022,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,4,6
30/04/2022,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,4,7
30/04/2022,Minnesota Wild,Colorado Avalanche,Minnesota Wild,4,1
30/04/2022,Winnipeg Jets,Calgary Flames,Winnipeg Jets,3,1
30/04/2022,Dallas Stars,Anaheim Ducks,Dallas Stars,4,2
30/04/2022,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,3,2
30/04/2022,Seattle Kraken,San Jose Sharks,Seattle Kraken,3,0
30/04/2022,Arizona Coyotes,Nashville Predators,Arizona Coyotes,5,4
01/05/2022,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,4,3
